@relation 'EssentiaData-weka.filters.unsupervised.attribute.Remove-R1,11,21,31,41,51,61,71,81,91,101,111,885,895-weka.filters.unsupervised.attribute.Remove-R1-4,6-7,9-13,15-16,18-22,24-25,27-31,33-34,36-40,42-43,45-49,51-52,54-58,60-61,63-67,69-70,72-76,78-79,81-85,87-88,90-94,96-97,99-103,105-106,108,873-876,878-879,881-885,887-888,890-weka.filters.unsupervised.attribute.Remove-R38-375,389-726,735-740,747-752-weka.filters.unsupervised.attribute.Remove-R53-70,77-88,95-100'

@attribute lowlevel.melbands_crest.mean numeric
@attribute lowlevel.melbands_crest.stdev numeric
@attribute lowlevel.melbands_kurtosis.mean numeric
@attribute lowlevel.melbands_kurtosis.stdev numeric
@attribute lowlevel.spectral_energy.mean numeric
@attribute lowlevel.spectral_energy.stdev numeric
@attribute lowlevel.spectral_energyband_high.mean numeric
@attribute lowlevel.spectral_energyband_high.stdev numeric
@attribute lowlevel.spectral_energyband_low.mean numeric
@attribute lowlevel.spectral_energyband_low.stdev numeric
@attribute lowlevel.spectral_energyband_middle_high.mean numeric
@attribute lowlevel.spectral_energyband_middle_high.stdev numeric
@attribute lowlevel.spectral_energyband_middle_low.mean numeric
@attribute lowlevel.spectral_energyband_middle_low.stdev numeric
@attribute lowlevel.spectral_entropy.mean numeric
@attribute lowlevel.spectral_entropy.stdev numeric
@attribute lowlevel.spectral_flux.mean numeric
@attribute lowlevel.spectral_flux.stdev numeric
@attribute lowlevel.spectral_rolloff.mean numeric
@attribute lowlevel.spectral_rolloff.stdev numeric
@attribute lowlevel.spectral_skewness.mean numeric
@attribute lowlevel.spectral_skewness.stdev numeric
@attribute lowlevel.zerocrossingrate.mean numeric
@attribute lowlevel.zerocrossingrate.stdev numeric
@attribute lowlevel.gfcc.mean.0 numeric
@attribute lowlevel.gfcc.mean.1 numeric
@attribute lowlevel.gfcc.mean.2 numeric
@attribute lowlevel.gfcc.mean.3 numeric
@attribute lowlevel.gfcc.mean.4 numeric
@attribute lowlevel.gfcc.mean.5 numeric
@attribute lowlevel.gfcc.mean.6 numeric
@attribute lowlevel.gfcc.mean.7 numeric
@attribute lowlevel.gfcc.mean.8 numeric
@attribute lowlevel.gfcc.mean.9 numeric
@attribute lowlevel.gfcc.mean.10 numeric
@attribute lowlevel.gfcc.mean.11 numeric
@attribute lowlevel.gfcc.mean.12 numeric
@attribute lowlevel.mfcc.mean.0 numeric
@attribute lowlevel.mfcc.mean.1 numeric
@attribute lowlevel.mfcc.mean.2 numeric
@attribute lowlevel.mfcc.mean.3 numeric
@attribute lowlevel.mfcc.mean.4 numeric
@attribute lowlevel.mfcc.mean.5 numeric
@attribute lowlevel.mfcc.mean.6 numeric
@attribute lowlevel.mfcc.mean.7 numeric
@attribute lowlevel.mfcc.mean.8 numeric
@attribute lowlevel.mfcc.mean.9 numeric
@attribute lowlevel.mfcc.mean.10 numeric
@attribute lowlevel.mfcc.mean.11 numeric
@attribute lowlevel.mfcc.mean.12 numeric
@attribute rhythm.danceability numeric
@attribute rhythm.onset_rate numeric
@attribute rhythm.beats_loudness_band_ratio.mean.0 numeric
@attribute rhythm.beats_loudness_band_ratio.mean.1 numeric
@attribute rhythm.beats_loudness_band_ratio.mean.2 numeric
@attribute rhythm.beats_loudness_band_ratio.mean.3 numeric
@attribute rhythm.beats_loudness_band_ratio.mean.4 numeric
@attribute rhythm.beats_loudness_band_ratio.mean.5 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.0 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.1 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.2 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.3 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.4 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.5 numeric
@attribute tonal.chords_strength.mean numeric
@attribute tonal.chords_strength.stdev numeric
@attribute tonal.hpcp_entropy.mean numeric
@attribute tonal.hpcp_entropy.stdev numeric
@attribute tonal.key_edma.strength numeric
@attribute tonal.key_krumhansl.strength numeric
@attribute tonal.key_temperley.strength numeric
@attribute class {pleased,happy,excited,annoyed,angry,nervous,sad,bored,sleepy,relaxed,peaceful,calm}

@data
15.811945,5.031105,29.538179,31.484964,0.037143,0.048609,0.001261,0.003236,0.021455,0.041544,0.002271,0.003091,0.013265,0.017671,7.246001,0.923385,0.083879,0.076531,1178.113281,1882.204956,2.082434,2.159701,0.04697,0.047862,-57.949379,113.211464,-99.787575,41.807915,-67.409782,4.242048,-43.39529,-4.97305,-18.278828,-7.703247,-17.66893,0.182337,-9.527403,-700.281189,134.276718,21.238646,33.059772,1.00048,8.213593,-16.418034,4.225265,-7.488814,-3.248004,-6.830505,-4.70603,-3.80688,1.239136,2.994574,0.494236,0.295532,0.096992,0.044201,0.055767,0.089888,0.339613,0.251354,0.093926,0.048027,0.070737,0.119016,0.619619,0.084962,2.127512,0.686529,0.631167,0.644248,0.628657,happy
15.368364,5.629691,12.711829,25.881031,0.028063,0.03392,0.000776,0.002134,0.012162,0.025923,0.003708,0.005709,0.011994,0.013958,6.759536,0.798018,0.070356,0.066401,1148.867065,1085.556519,2.567782,1.66349,0.04738,0.029342,-89.7062,139.224289,-128.15567,16.508499,-67.534248,11.63913,-28.062189,-1.054762,-13.669094,-8.931276,-4.415122,-3.588765,1.330522,-731.299194,163.886826,-1.450412,11.587046,-9.261429,4.748865,-3.490166,6.238668,-1.543888,-3.18348,-5.302368,-1.983089,-1.069738,0.962265,3.421319,0.278989,0.231179,0.251984,0.178848,0.066787,0.066582,0.284156,0.190411,0.218262,0.202449,0.083121,0.075283,0.508012,0.080532,1.45617,0.774703,0.49848,0.495317,0.44504,calm
15.241652,5.155775,29.843428,66.531654,0.025523,0.020631,0.000269,0.000663,0.012673,0.015368,0.004148,0.006175,0.009294,0.008537,6.817796,0.600129,0.070703,0.045439,918.331604,1061.595825,2.270346,0.883885,0.037034,0.027915,-54.089546,118.002518,-88.904266,32.197002,-43.722198,13.770663,-33.028748,15.327483,-20.291065,-2.613453,-16.225466,3.586829,-12.388083,-714.033142,150.084824,18.975277,31.826759,14.184507,4.05885,1.365275,13.724885,3.64124,-1.416917,0.003151,4.031528,-0.84398,1.52189,3.510184,0.623119,0.127344,0.117266,0.07145,0.071252,0.020776,0.247864,0.104413,0.105821,0.077291,0.097059,0.031025,0.599772,0.094151,1.809826,0.693747,0.635103,0.655674,0.683361,relaxed
19.504774,5.086689,75.735146,53.936825,0.096374,0.054282,0.001449,0.001202,0.0791,0.055094,0.003737,0.003219,0.018445,0.011008,7.716213,0.251046,0.129788,0.061628,614.214233,1066.087891,1.129634,0.264252,0.04204,0.029709,48.035332,90.585777,-88.392357,66.640373,-33.806057,11.283389,-28.424465,9.746652,-30.904724,10.90876,-21.037779,-2.601145,-10.267065,-603.05835,116.013557,11.294409,61.059017,16.868689,17.138268,13.910144,-1.301661,7.814429,2.458577,-1.154452,4.580428,-4.44818,1.150955,2.021688,0.750542,0.098743,0.04087,0.042005,0.032271,0.060187,0.210376,0.074287,0.041481,0.05095,0.029356,0.076322,0.495411,0.056956,2.654281,0.75427,0.552411,0.562688,0.575478,annoyed
15.476316,4.903283,24.217463,29.137394,0.036412,0.029978,0.000466,0.000721,0.019447,0.02433,0.004164,0.004463,0.014499,0.012718,7.403946,0.416219,0.086786,0.050913,715.186157,673.593994,1.569267,0.512165,0.035388,0.020099,-20.314447,140.660065,-124.771942,48.418808,-50.806625,9.353815,-34.025307,-3.042559,-20.470448,-10.202246,-6.760713,-5.995174,-6.198635,-653.277222,154.353531,-4.644659,37.787556,7.191084,11.404806,0.509402,6.061082,-5.09138,-7.098674,-6.072379,5.947959,2.230923,1.48018,3.238576,0.570807,0.229965,0.093914,0.065953,0.045187,0.043581,0.227922,0.167384,0.06817,0.055215,0.030328,0.031095,0.482371,0.111406,2.141693,0.856642,0.637024,0.634988,0.627264,relaxed
18.557672,3.960373,11.746938,12.393132,0.035348,0.024578,0.002001,0.001353,0.022196,0.020503,0.006753,0.002689,0.006717,0.011277,7.529321,0.337576,0.091263,0.050369,2380.947754,1265.556641,0.559949,0.297012,0.071178,0.01936,2.923523,101.561974,-147.99443,83.683586,-30.016644,14.075058,-4.932414,1.115937,-26.978064,-4.994994,-26.468763,-14.622857,-4.436505,-627.49823,109.897201,-34.470409,72.751183,1.066627,28.077402,21.115974,11.487999,15.462154,9.714294,-7.030675,-8.079004,-2.898718,1.540281,1.999472,0.658735,0.064007,0.031149,0.079338,0.087134,0.113174,0.151899,0.061288,0.024235,0.109471,0.050717,0.069214,0.503962,0.117449,2.181407,0.629873,0.549836,0.559475,0.566495,angry
13.340446,4.682428,11.302094,13.421933,0.027945,0.021205,0.000891,0.001719,0.008182,0.012931,0.006047,0.007581,0.013858,0.011318,7.467829,0.543788,0.083886,0.048522,1535.166138,1792.083374,1.877284,0.685244,0.062579,0.042316,4.840631,94.039322,-106.820969,21.050007,-52.633675,17.811743,-46.726944,6.851026,-30.596695,3.468514,-21.828564,-0.631459,-9.916874,-645.245056,131.823868,3.600439,12.409105,11.253268,7.19206,0.400546,-2.441569,-0.446036,-3.118582,-3.269349,-4.723731,-3.415143,1.117493,4.465487,0.421864,0.219985,0.134759,0.128063,0.073476,0.076493,0.240359,0.148199,0.111554,0.117345,0.058054,0.084291,0.577266,0.085265,1.935638,0.791644,0.809912,0.798337,0.781814,pleased
14.175484,4.293883,10.909889,11.52531,0.03069,0.03307,0.001,0.001439,0.015787,0.020627,0.005766,0.007627,0.00946,0.010823,7.646719,0.444265,0.084584,0.05471,1609.359253,2135.945068,1.517292,0.446248,0.068901,0.05508,-3.813725,75.774132,-103.910019,26.898331,-60.807503,21.331642,-36.803646,10.921448,-21.335863,3.612946,-21.340429,0.0603,-18.208366,-653.225647,110.36293,11.882868,13.554206,3.657425,8.715263,-2.685512,5.907961,1.998207,4.471482,-2.653185,4.523394,0.626933,0.889273,4.421055,0.391352,0.140806,0.215843,0.16792,0.084981,0.046662,0.19222,0.141801,0.174213,0.179577,0.067107,0.054403,0.513673,0.089847,1.874583,0.805394,0.540954,0.546723,0.549029,annoyed
16.587959,4.38764,22.707872,20.171272,0.054963,0.023247,0.000087,0.000197,0.024281,0.025398,0.002835,0.002564,0.033647,0.017133,6.737541,0.528499,0.098684,0.040955,409.064179,670.339356,2.747942,1.392112,0.016925,0.018131,-57.051117,196.657776,-117.829887,24.747688,-28.721926,-10.537116,-27.706175,-9.225624,-15.379642,-16.876232,-12.813787,-17.73838,-0.589739,-700.954224,224.132324,-18.175106,39.887516,12.537786,5.660384,-0.815242,0.578602,2.012336,0.271358,-7.954373,-6.061059,-8.884616,0.918633,3.837491,0.642348,0.289163,0.085855,0.038773,0.022953,0.004879,0.203116,0.166019,0.057988,0.029302,0.021669,0.006553,0.584917,0.111092,2.333902,0.786455,0.703843,0.703143,0.692673,calm
14.657253,5.14799,15.782579,34.350697,0.024346,0.025372,0.000985,0.001274,0.007667,0.02048,0.006126,0.006052,0.010783,0.011118,7.532485,0.366392,0.087027,0.067834,2039.761353,1661.765869,1.208971,0.3445,0.070088,0.039271,-8.448684,85.517975,-130.757675,51.04195,-58.384842,11.847218,-39.836781,9.835309,-26.556231,-2.413976,-11.927935,-11.816966,-19.685392,-643.234375,104.690979,-8.765883,36.311283,6.62787,3.472836,1.58849,6.029254,-12.968184,12.54594,-2.899861,-0.229277,1.056812,1.099413,4.639628,0.332427,0.115401,0.230079,0.11295,0.08661,0.152483,0.233265,0.09766,0.17506,0.116744,0.076085,0.116953,0.573471,0.101448,2.062996,0.804101,0.564599,0.581486,0.60367,happy
14.856239,4.656328,14.008137,19.891445,0.037813,0.021866,0.000967,0.000531,0.01538,0.015996,0.006087,0.002689,0.019531,0.014139,7.612233,0.311348,0.102885,0.039824,1791.084595,1066.758911,1.544052,0.340062,0.068291,0.029466,45.609253,78.061264,-114.23008,40.603668,-39.863094,-6.854812,-46.25993,15.698291,-32.952148,1.847373,-25.036675,-4.284637,-18.350395,-602.811401,115.133285,-13.718431,45.258041,17.137688,-9.791267,0.754962,-1.135408,-1.281456,2.323573,-7.622787,1.360902,-4.667511,1.132427,2.910343,0.47252,0.178742,0.120582,0.049735,0.137062,0.079997,0.192732,0.100859,0.077232,0.03139,0.090679,0.057371,0.516833,0.094879,2.760947,0.77767,0.765912,0.750458,0.736123,annoyed
13.648543,5.317306,2.091308,4.1645,0.021109,0.016176,0.000248,0.000282,0.000025,0.000098,0.012984,0.012373,0.008336,0.008439,6.825181,0.358203,0.069145,0.036803,1801.293091,703.382385,1.82305,0.468024,0.063396,0.020938,-88.311119,78.589211,-233.28775,-22.989845,-85.137939,-21.419308,-44.196342,-16.238966,-20.379015,-6.76007,-13.332438,-11.483706,2.086133,-703.132568,114.334396,-96.189239,-18.266905,-41.476589,-19.188204,-27.484732,-22.42062,-10.448549,-11.878575,-9.357293,-12.661391,-9.131007,0.953943,3.038938,0.012549,0.108714,0.295697,0.361875,0.224058,0.034688,0.025722,0.166777,0.185422,0.203025,0.168032,0.047867,0.537189,0.109824,1.464652,0.75698,0.615962,0.611719,0.600002,excited
16.8475,5.659988,16.515734,19.692249,0.048238,0.034459,0.000217,0.000375,0.028164,0.027042,0.00479,0.003326,0.016939,0.01338,7.122354,0.461172,0.094235,0.053374,880.022217,964.641174,2.069652,0.558986,0.037902,0.02663,-14.309541,128.652679,-113.910248,34.347996,-33.139271,11.780871,-50.479965,1.756933,-13.341003,2.966127,-11.187927,-8.323874,-13.147959,-659.521179,155.065079,-5.774245,27.557869,31.594307,9.363959,-7.85157,-5.161931,-1.290858,2.868467,2.257229,5.999603,1.803296,1.5825,4.32884,0.669513,0.172599,0.072271,0.042416,0.06547,0.011488,0.217443,0.155203,0.063983,0.036325,0.055594,0.020269,0.582914,0.074867,1.964587,0.707438,0.631611,0.615154,0.61627,happy
18.555017,4.673584,53.960155,62.187,0.076325,0.065895,0.000164,0.000429,0.059186,0.061279,0.000401,0.000622,0.023723,0.021316,6.171348,0.734461,0.11948,0.071464,241.162399,207.452957,3.378567,1.767745,0.015912,0.015062,-87.732841,154.620026,-39.946945,48.729378,-47.536011,5.05161,-36.969296,10.351482,-17.488525,-10.286663,-5.731047,-9.792343,-8.502365,-754.109009,180.700501,64.2108,48.710548,24.272568,-1.078539,3.670258,9.312727,-3.692453,1.198331,6.904338,-4.111201,-3.38041,1.388312,3.754564,0.834351,0.1462,0.033938,0.00528,0.003951,0.014601,0.153076,0.140927,0.042379,0.006217,0.006768,0.020846,0.572604,0.09914,2.11617,0.683886,0.534245,0.545451,0.545161,calm
13.489868,5.271288,11.006741,16.294006,0.028856,0.01895,0.00059,0.000679,0.010062,0.011248,0.008557,0.010757,0.011186,0.008141,7.538724,0.300683,0.093726,0.043444,1069.505005,733.043091,1.7028,0.458725,0.056946,0.025001,11.701922,99.43541,-112.536354,25.287888,-69.233673,28.790333,-32.204369,8.952037,-24.539499,-1.663736,-15.497255,-3.486778,-14.508304,-630.539734,127.478508,12.985437,4.424274,-3.570177,10.037886,3.248369,9.865567,-3.063374,5.909131,-1.326181,-8.095072,5.214279,0.872516,2.599314,0.435383,0.136681,0.181279,0.192263,0.043081,0.049874,0.21082,0.099416,0.119162,0.137739,0.028754,0.033618,0.516017,0.082767,2.332116,0.649191,0.62947,0.634114,0.644654,nervous
14.166621,5.157569,4.062643,6.003503,0.023262,0.020229,0.000452,0.000928,0.008372,0.010495,0.007426,0.007427,0.008367,0.008283,7.261039,0.500409,0.075669,0.046699,1953.40686,803.082519,1.45629,0.522011,0.063162,0.022087,-61.949814,114.990059,-170.038757,23.481731,-44.217995,-21.059868,-50.109039,-1.476938,-30.244984,-12.462421,-10.931324,-5.954263,0.551166,-692.037842,141.99353,-53.551704,29.351589,7.923771,-19.485041,-5.708086,-8.52039,-11.458656,-9.06622,-21.720945,-4.289647,2.812343,0.854256,4.065593,0.272741,0.238703,0.112683,0.101049,0.252967,0.045665,0.276083,0.182034,0.151623,0.10243,0.175757,0.066071,0.476297,0.075672,2.065426,0.731167,0.483197,0.492666,0.490662,angry
17.50341,6.339303,21.74577,32.191624,0.02008,0.018891,0.000268,0.000415,0.001413,0.001676,0.003297,0.006298,0.015686,0.017088,6.570948,0.668142,0.066655,0.052854,916.868591,957.922852,2.297801,1.228498,0.038769,0.027288,-79.875465,115.268494,-110.364815,19.499857,-71.30999,8.983788,-40.242867,-9.935285,-31.549881,2.925638,-11.943094,-8.016283,-10.7418,-729.599548,144.816498,13.161226,15.398239,-6.701035,11.154395,-1.14724,-13.667791,-12.333082,-4.190675,-6.417349,1.495553,-0.479583,0.934903,4.947866,0.299332,0.308115,0.240146,0.136328,0.029546,0.025079,0.323485,0.249031,0.242546,0.153603,0.04555,0.037827,0.645327,0.103245,1.394537,0.805315,0.744635,0.733015,0.70448,annoyed
13.891213,5.675128,2.603603,8.935886,0.014649,0.009502,0.000916,0.0019,0.002498,0.003705,0.008806,0.005474,0.003667,0.003898,7.348845,0.637657,0.068885,0.033999,2945.624268,713.556457,1.312174,0.808854,0.097853,0.022917,-46.040344,76.63308,-176.655838,49.490158,-31.493853,-1.545952,-34.413158,3.687097,-27.339834,-11.681071,-20.197021,-5.498075,-15.546533,-672.580261,99.187645,-64.127022,45.409557,10.501911,4.304303,2.028408,7.312133,-1.512144,-7.060873,-0.760179,4.039161,-12.963047,1.133824,3.11029,0.385965,0.056874,0.039894,0.115904,0.25737,0.167378,0.152852,0.038424,0.0256,0.080693,0.092062,0.076603,0.40917,0.085793,2.077801,0.754376,0.440254,0.450633,0.473784,angry
17.278042,7.382481,23.932161,52.998985,0.05607,0.096577,0.000111,0.000257,0.038349,0.090177,0.001924,0.002893,0.01545,0.016284,6.637453,0.730639,0.107609,0.11239,432.228455,602.105652,3.690497,2.679558,0.020328,0.019155,-101.997093,181.726929,-89.966225,21.26482,-48.135632,8.719983,-24.36532,-1.782714,-11.38154,-6.119191,-3.257831,-9.450641,4.175352,-747.947571,203.090103,24.684967,20.554714,6.365355,8.863373,2.942877,2.892908,1.652483,3.521483,-0.199383,-1.860151,-2.034029,1.184461,5.013138,0.872586,0.081193,0.043217,0.012273,0.005204,0.000893,0.196307,0.108091,0.091877,0.027124,0.015388,0.002021,0.553465,0.068619,1.998095,0.713612,0.786123,0.790516,0.788949,peaceful
16.395576,4.622081,17.854633,17.501699,0.041886,0.0232,0.001789,0.001076,0.023043,0.018998,0.00594,0.002531,0.014346,0.010828,7.888922,0.199272,0.106621,0.041118,1643.750488,1096.841553,1.438461,0.203154,0.075927,0.026866,66.643272,57.968914,-95.786095,43.216084,-40.879715,7.375788,-41.367546,16.953489,-33.92952,2.883992,-26.902721,-1.092995,-21.625566,-585.715576,96.974854,3.930402,39.644707,17.428087,0.012179,6.394511,4.603345,0.846918,3.900468,-5.012669,-1.58332,-2.686181,1.23823,3.421319,0.581192,0.171436,0.083307,0.048595,0.085888,0.087639,0.172919,0.10888,0.046304,0.029106,0.050765,0.046886,0.513378,0.099984,2.436974,0.709342,0.795902,0.785636,0.769913,excited
19.80143,6.010587,69.629303,116.189247,0.077474,0.077437,0.000753,0.001632,0.06461,0.072764,0.002984,0.004365,0.010563,0.014768,6.910595,0.720096,0.125049,0.103998,450.343292,802.993347,2.227139,0.908244,0.033311,0.028013,-42.70433,106.991493,-38.656517,27.129551,-66.020142,32.894638,-24.102947,35.11589,-27.256618,6.750736,-15.760337,-2.90147,-4.072716,-714.10553,144.799194,73.187187,16.997034,4.816492,-3.076823,19.483459,12.87323,16.005499,11.230916,4.110989,-1.980965,2.029144,1.557925,5.48744,0.745136,0.110806,0.077227,0.057379,0.009328,0.047641,0.243076,0.122184,0.095137,0.1079,0.013417,0.048434,0.605469,0.067622,1.684855,0.580563,0.464798,0.47517,0.468893,relaxed
12.968416,4.284972,17.653164,19.27383,0.042472,0.019566,0.001327,0.000919,0.01511,0.015552,0.005994,0.004799,0.021258,0.011358,7.721265,0.268831,0.117527,0.041583,1068.997437,785.121399,1.11905,0.294287,0.055665,0.017932,43.496254,102.923141,-122.78437,54.228279,-74.653244,9.635221,-35.490509,6.836465,-24.866451,-4.328457,-13.046498,-6.922218,-8.789804,-587.369385,113.790047,9.012433,36.51796,-6.843393,2.043265,-0.317661,3.394735,-3.579184,1.462451,-4.730592,-0.843493,-3.445359,1.268692,2.266068,0.474332,0.213833,0.16324,0.09057,0.049267,0.076069,0.196236,0.132585,0.121593,0.090351,0.046927,0.054615,0.511965,0.105079,2.290232,0.740693,0.471414,0.49053,0.515937,angry
17.705948,4.687428,51.883686,42.514999,0.050722,0.032134,0.001666,0.000608,0.03447,0.028818,0.003758,0.0066,0.015586,0.014625,7.883265,0.202898,0.112408,0.046353,927.821533,1458.871704,0.945244,0.232084,0.060433,0.029194,34.19051,70.127815,-87.262367,68.604279,-55.904228,28.638432,-31.065199,12.546259,-19.889032,-2.151976,-22.089806,11.539671,-20.689138,-610.321472,88.979538,30.741718,43.459259,10.879807,21.638508,-0.869803,24.19162,2.443575,-6.495212,12.709866,-3.520651,-3.387563,1.141751,3.130084,0.772772,0.072523,0.04452,0.050417,0.027901,0.056794,0.1949,0.091533,0.06794,0.102284,0.018592,0.040154,0.455392,0.090926,2.305337,0.798132,0.274115,0.270603,0.289496,peaceful
16.315607,5.082147,35.094971,33.344265,0.060549,0.035954,0.002373,0.001094,0.039608,0.034675,0.004875,0.002794,0.016742,0.013364,8.020873,0.16775,0.125836,0.06281,1121.115112,1197.439819,1.248015,0.230409,0.074624,0.028778,76.13842,55.688152,-83.15818,55.942055,-42.625618,18.037525,-39.856087,15.874194,-26.793262,7.533636,-21.08581,3.304348,-13.416358,-576.090454,87.396561,21.126173,41.480145,22.69787,9.588737,6.702306,4.153614,6.043894,1.086603,1.098858,0.307316,-0.395319,1.417206,3.021424,0.731218,0.110845,0.057222,0.031377,0.048581,0.067521,0.143835,0.079844,0.068742,0.033487,0.029355,0.038278,0.494497,0.0809,2.580573,0.877314,0.567934,0.580939,0.598011,angry
13.383682,5.210651,4.333924,6.880685,0.027311,0.013749,0.001217,0.001258,0.007872,0.006431,0.009299,0.004887,0.009987,0.008575,7.810902,0.211729,0.09669,0.033167,2194.700684,990.524231,1.299401,0.299274,0.073782,0.025712,34.840328,87.334152,-145.66214,35.827644,-52.70715,11.588259,-37.029114,11.30034,-32.094875,-3.288233,-20.606787,-6.853095,-14.694387,-597.114563,114.09211,-28.127476,24.205898,3.485271,0.598223,6.416143,4.524152,-0.284097,0.185109,-7.152768,0.762723,-2.305896,1.332057,5.265276,0.349362,0.138202,0.140666,0.158506,0.173533,0.099113,0.171052,0.080643,0.082185,0.07422,0.084891,0.054426,0.558805,0.096607,2.372658,0.726981,0.597479,0.615826,0.631247,annoyed
21.460735,7.734439,119.202583,184.141586,0.048599,0.076259,0.003232,0.010378,0.040757,0.073785,0.002151,0.004726,0.00271,0.004949,7.509053,0.78221,0.08526,0.08633,1653.082275,2497.401123,1.073422,0.61614,0.05582,0.05873,-77.401199,83.608765,-92.565193,70.868523,-55.196648,24.190731,-16.365618,1.150918,-9.479332,-2.941493,-3.041521,7.761216,-5.893286,-719.866638,96.252205,29.002108,49.354309,2.151746,27.80875,3.315396,20.284031,-1.53109,3.502751,-2.603155,8.92236,2.678291,2.160921,4.865382,0.578437,0.03264,0.011203,0.046319,0.061814,0.273876,0.409015,0.058981,0.024111,0.068973,0.066328,0.288792,0.520186,0.089189,2.081742,0.837588,0.562707,0.571503,0.571295,relaxed
17.662359,6.040849,27.339714,43.491383,0.043877,0.05361,0.000613,0.00317,0.022998,0.045991,0.004695,0.009371,0.015958,0.014062,6.867836,0.639533,0.098581,0.085483,850.282776,1432.932983,2.22894,0.727994,0.037034,0.037003,-37.666119,112.070641,-84.474564,23.233244,-56.021847,14.003935,-42.199909,-0.314129,-23.247263,9.208416,-5.076793,9.612936,-7.144251,-695.867676,148.856125,26.778843,18.92745,8.624081,11.688133,-2.062337,-2.150505,-11.523873,-4.59254,0.888975,0.686083,-2.24552,1.240429,3.59905,0.527701,0.272124,0.062868,0.054755,0.047342,0.065641,0.310939,0.239384,0.066784,0.05358,0.061433,0.108276,0.55377,0.091663,1.735714,0.742416,0.681914,0.674466,0.632436,calm
17.023035,6.631487,10.396809,16.024157,0.014033,0.034941,0.000003,0.000016,0.000177,0.000854,0.001351,0.00327,0.01281,0.033992,5.963104,0.919058,0.046846,0.062285,669.325623,294.856445,4.593541,2.790701,0.025005,0.009184,-253.790573,191.043396,-133.44313,-19.135708,-69.870613,-27.160942,-21.337492,-12.179046,-8.826168,-20.296469,-8.473699,-10.223683,6.640975,-891.225647,218.000839,-8.081204,1.499329,-22.462263,-21.055405,-13.821218,-5.425944,0.1916,-5.901053,-10.791262,-8.001516,-5.919324,1.066267,4.880046,0.126398,0.428033,0.384726,0.117269,0.016781,0.001445,0.213646,0.341617,0.292645,0.181493,0.045077,0.002877,0.521921,0.088549,1.735303,0.793353,0.743803,0.758355,0.776305,sad
14.71847,5.35991,13.77634,18.870262,0.020423,0.018087,0.000622,0.000815,0.003861,0.00622,0.003911,0.004173,0.013827,0.014343,7.435296,0.354356,0.074069,0.040548,1444.114624,1081.145264,1.321684,0.369702,0.056701,0.023488,-16.87479,93.314835,-126.630173,38.191776,-65.015434,4.156637,-34.984634,0.334538,-27.172504,0.693689,-17.611898,-4.678612,-17.577635,-655.358704,117.38636,-4.467305,31.077961,-7.443216,6.419188,-2.172366,-1.528245,-6.199241,-2.347975,1.933621,-2.229453,-4.299248,1.471608,4.798733,0.376525,0.294034,0.174354,0.103667,0.055434,0.046963,0.19533,0.161223,0.13004,0.060811,0.032268,0.03684,0.464423,0.088934,1.876752,0.767335,0.471776,0.458904,0.455003,happy
12.754873,4.13468,8.130486,6.027619,0.041769,0.014647,0.001375,0.000486,0.014678,0.011786,0.008191,0.003353,0.020378,0.010816,7.781673,0.101302,0.114808,0.035941,1506.312866,660.399597,0.973341,0.2312,0.059061,0.012338,51.424515,113.750709,-142.233551,55.392967,-60.669518,6.911902,-31.028996,2.636981,-23.419672,-0.946161,-15.052279,-7.66908,-4.749856,-574.864746,123.686089,-15.891048,42.063999,-4.844043,7.732907,1.292441,-0.942769,2.624119,0.168095,-7.304346,1.700601,-2.354548,1.307046,1.199683,0.434952,0.197478,0.147651,0.105492,0.097619,0.062692,0.138292,0.102029,0.07739,0.06412,0.040172,0.024126,0.558296,0.098795,2.100596,0.803141,0.831522,0.825748,0.799761,annoyed
14.852508,5.756724,11.063077,14.067392,0.02589,0.020559,0.000603,0.000815,0.008977,0.010203,0.005265,0.005447,0.012064,0.015823,7.624748,0.360557,0.09267,0.051583,1468.659302,1099.316406,1.316583,0.377761,0.057296,0.026265,1.613346,101.614227,-133.265243,41.605976,-56.12212,7.588721,-33.029751,6.385118,-20.457821,-3.779991,-14.056095,-2.985403,-13.857588,-631.382507,122.632706,-13.648284,31.684021,0.39455,4.391767,-1.926679,7.049352,-2.456604,0.32608,-2.680474,4.536061,-1.923614,1.281548,3.904037,0.420517,0.220381,0.204861,0.111797,0.079266,0.041355,0.195478,0.122778,0.165864,0.087648,0.055251,0.02867,0.562211,0.075807,2.205069,0.76393,0.748321,0.761593,0.773823,happy
